Name_of_the_Political_Party,Denominations,Date,Month,Year,id
BHARATIYA JANATA PARTY,1000000.0,12,April,2019,TL11343
BHARATIYA JANATA PARTY,1000000.0,12,April,2019,TL11328
BHARATIYA JANATA PARTY,1000000.0,12,April,2019,TL11342
BHARATIYA JANATA PARTY,1000000.0,12,April,2019,TL11346
BHARATIYA JANATA PARTY,1000000.0,12,April,2019,TL11330
BHARATIYA JANATA PARTY,1000000.0,12,April,2019,TL11339
BHARATIYA JANATA PARTY,1000000.0,12,April,2019,TL11329
BHARATIYA JANATA PARTY,1000000.0,12,April,2019,TL11347
BHARATIYA JANATA PARTY,1000000.0,12,April,2019,TL11331
BHARATIYA JANATA PARTY,1000000.0,12,April,2019,TL11335
BHARATIYA JANATA PARTY,1000000.0,12,April,2019,TL11340
BHARATIYA JANATA PARTY,1000000.0,12,April,2019,TL11344
BHARATIYA JANATA PARTY,1000000.0,12,April,2019,TL11336
BHARATIYA JANATA PARTY,1000000.0,12,April,2019,TL11338
BHARATIYA JANATA PARTY,1000000.0,12,April,2019,TL11334
BHARATIYA JANATA PARTY,1000000.0,12,April,2019,TL11341
BHARATIYA JANATA PARTY,1000000.0,12,April,2019,TL11327
BHARATIYA JANATA PARTY,1000000.0,12,April,2019,TL11332
BHARATIYA JANATA PARTY,1000000.0,12,April,2019,TL11345
BHARATIYA JANATA PARTY,1000000.0,12,April,2019,TL11333
BHARATIYA JANATA PARTY,1000000.0,12,April,2019,TL10538
BHARATIYA JANATA PARTY,1000000.0,12,April,2019,TL10547
BHARATIYA JANATA PARTY,1000000.0,12,April,2019,TL10542
BHARATIYA JANATA PARTY,1000000.0,12,April,2019,TL10544
BHARATIYA JANATA PARTY,1000000.0,12,April,2019,TL10549
BHARATIYA JANATA PARTY,1000000.0,12,April,2019,TL10510
BHARATIYA JANATA PARTY,1000000.0,12,April,2019,TL10506
BHARATIYA JANATA PARTY,1000000.0,12,April,2019,TL10508
BHARATIYA JANATA PARTY,1000000.0,12,April,2019,TL10502
BHARATIYA JANATA PARTY,1000000.0,12,April,2019,TL10504
BHARATIYA JANATA PARTY,1000000.0,12,April,2019,TL10528
BHARATIYA JANATA PARTY,1000000.0,12,April,2019,TL10536
BHARATIYA JANATA PARTY,1000000.0,12,April,2019,TL10530
BHARATIYA JANATA PARTY,1000000.0,12,April,2019,TL10534
BHARATIYA JANATA PARTY,1000000.0,12,April,2019,TL10525
BHARATIYA JANATA PARTY,1000000.0,12,April,2019,TL10514
BHARATIYA JANATA PARTY,1000000.0,12,April,2019,TL10521
BHARATIYA JANATA PARTY,1000000.0,12,April,2019,TL10512
BHARATIYA JANATA PARTY,1000000.0,12,April,2019,TL10519
BHARATIYA JANATA PARTY,1000000.0,12,April,2019,TL10516
BHARATIYA JANATA PARTY,100000.0,12,April,2019,OL2124
BHARATIYA JANATA PARTY,100000.0,12,April,2019,OL2132
BHARATIYA JANATA PARTY,100000.0,12,April,2019,OL2122
BHARATIYA JANATA PARTY,100000.0,12,April,2019,OL2126
BHARATIYA JANATA PARTY,100000.0,12,April,2019,OL2128
BHARATIYA JANATA PARTY,100000.0,12,April,2019,OL2134
BHARATIYA JANATA PARTY,100000.0,12,April,2019,OL2130
BHARATIYA JANATA PARTY,100000.0,12,April,2019,OL2136
BHARATIYA JANATA PARTY,100000.0,12,April,2019,OL2140
BHARATIYA JANATA PARTY,100000.0,12,April,2019,OL2138
BHARATIYA JANATA PARTY,100000.0,12,April,2019,OL2149
BHARATIYA JANATA PARTY,100000.0,12,April,2019,OL2131
BHARATIYA JANATA PARTY,100000.0,12,April,2019,OL2145
BHARATIYA JANATA PARTY,100000.0,12,April,2019,OL2135
BHARATIYA JANATA PARTY,100000.0,12,April,2019,OL2141
BHARATIYA JANATA PARTY,100000.0,12,April,2019,OL2137
BHARATIYA JANATA PARTY,100000.0,12,April,2019,OL2139
BHARATIYA JANATA PARTY,100000.0,12,April,2019,OL2143
BHARATIYA JANATA PARTY,100000.0,12,April,2019,OL2133
BHARATIYA JANATA PARTY,100000.0,12,April,2019,OL2147
BHARATIYA JANATA PARTY,100000.0,12,April,2019,OL3056
BHARATIYA JANATA PARTY,100000.0,12,April,2019,OL3059
BHARATIYA JANATA PARTY,100000.0,12,April,2019,OL3064
BHARATIYA JANATA PARTY,100000.0,12,April,2019,OL3053
BHARATIYA JANATA PARTY,100000.0,12,April,2019,OL3062
BHARATIYA JANATA PARTY,100000.0,12,April,2019,OL3101
BHARATIYA JANATA PARTY,100000.0,12,April,2019,OL3102
BHARATIYA JANATA PARTY,100000.0,12,April,2019,OL3106
BHARATIYA JANATA PARTY,100000.0,12,April,2019,OL3105
BHARATIYA JANATA PARTY,100000.0,12,April,2019,OL3103
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,12,April,2019,OC2586
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,12,April,2019,OC2603
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,12,April,2019,OC5253
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,12,April,2019,OC5252
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,12,April,2019,OC5255
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,12,April,2019,OC5251
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,12,April,2019,OC5254
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,12,April,2019,OC5257
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,12,April,2019,OC5258
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,12,April,2019,TL11010
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,12,April,2019,TL11004
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,12,April,2019,TL11006
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,12,April,2019,TL11002
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,12,April,2019,TL11008
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,12,April,2019,TL772
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,12,April,2019,TL774
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,12,April,2019,TL770
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,12,April,2019,TL766
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,12,April,2019,TL768
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,12,April,2019,TL7523
SHIVSENA,10000000.0,12,April,2019,OC6639
SHIVSENA,10000000.0,12,April,2019,OC6633
SHIVSENA,1000000.0,12,April,2019,TL6859
SHIVSENA,1000000.0,12,April,2019,TL6857
SHIVSENA,1000000.0,12,April,2019,TL6861
SHIVSENA,1000000.0,12,April,2019,TL6853
SHIVSENA,1000000.0,12,April,2019,TL6855
SHIVSENA,1000000.0,12,April,2019,TL12332
SHIVSENA,1000000.0,12,April,2019,TL12330
SHIVSENA,1000000.0,12,April,2019,TL12428
SHIVSENA,1000000.0,12,April,2019,TL12426
SHIVSENA,1000000.0,12,April,2019,TL12424
SHIVSENA,1000000.0,12,April,2019,TL12430
SHIVSENA,1000000.0,12,April,2019,TL12422
SHIVSENA,1000000.0,12,April,2019,TL12490
SHIVSENA,1000000.0,12,April,2019,TL12486
SHIVSENA,1000000.0,12,April,2019,TL12495
SHIVSENA,1000000.0,12,April,2019,TL12488
SHIVSENA,1000000.0,12,April,2019,TL12499
TELUGU DESAM PARTY,1000000.0,12,April,2019,TL12011
TELUGU DESAM PARTY,1000000.0,12,April,2019,TL12009
TELUGU DESAM PARTY,1000000.0,12,April,2019,TL12030
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),10000000.0,12,April,2019,OC4272
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),10000000.0,12,April,2019,OC4536
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),10000000.0,12,April,2019,OC4526
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),10000000.0,12,April,2019,OC4538
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),10000000.0,12,April,2019,OC4518
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),10000000.0,12,April,2019,OC5353
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),1000000.0,12,April,2019,TL7536
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),1000000.0,12,April,2019,TL7538
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),100000.0,12,April,2019,OL23624
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),100000.0,12,April,2019,OL23620
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),100000.0,12,April,2019,OL23618
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),100000.0,12,April,2019,OL23622
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),100000.0,12,April,2019,OL23626
ALL INDIA ANNA DRAVIDA MUNNETRA KAZHAGAM,100000.0,15,April,2019,OL162
ALL INDIA ANNA DRAVIDA MUNNETRA KAZHAGAM,100000.0,15,April,2019,OL187
ALL INDIA ANNA DRAVIDA MUNNETRA KAZHAGAM,100000.0,15,April,2019,OL174
ALL INDIA ANNA DRAVIDA MUNNETRA KAZHAGAM,100000.0,15,April,2019,OL179
ALL INDIA ANNA DRAVIDA MUNNETRA KAZHAGAM,100000.0,15,April,2019,OL165
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC4314
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC4318
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC4316
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC3676
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC3679
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC3680
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC3682
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC3681
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC2617
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC2602
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC2594
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC2595
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC4512
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC4519
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC2597
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC4532
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC4511
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC4533
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC4523
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC4508
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC4530
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC4514
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC4516
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC4534
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC2598
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC4520
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC4513
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC4515
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC4524
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC2599
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC4517
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC4521
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC4527
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC2600
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC4529
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC4525
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC4531
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC4522
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC4528
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC5165
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC5167
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC5166
BHARATIYA JANATA PARTY,10000000.0,15,April,2019,OC5259
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL6871
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL6865
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL6863
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL6867
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL6869
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL12372
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL12366
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL12380
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL12382
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL12376
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL12374
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL12368
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL12370
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL12378
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL12362
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL12360
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL12377
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL12364
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL12381
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL12379
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL12803
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL12491
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL12497
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL12801
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL12493
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL11226
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL11229
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL11231
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL11230
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL11227
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL11250
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL11254
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL11260
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL11256
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL11258
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL11252
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL11251
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL11259
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL11257
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL11253
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL3231
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL3237
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL3241
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL3240
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL3227
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL3235
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL3239
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL3242
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL3229
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL3233
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL12026
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL12028
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL12022
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL12027
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL12024
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL10900
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL10899
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL10901
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL10898
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL10897
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL9424
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL9421
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL9427
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL9419
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL9415
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL9423
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL9425
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL9422
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL9426
BHARATIYA JANATA PARTY,1000000.0,15,April,2019,TL9420
BHARATIYA JANATA PARTY,100000.0,15,April,2019,OL3063
BHARATIYA JANATA PARTY,100000.0,15,April,2019,OL3073
BHARATIYA JANATA PARTY,100000.0,15,April,2019,OL3085
BHARATIYA JANATA PARTY,100000.0,15,April,2019,OL3071
BHARATIYA JANATA PARTY,100000.0,15,April,2019,OL3097
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,15,April,2019,OC2604
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,15,April,2019,OC5361
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,15,April,2019,OC5734
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,15,April,2019,OC5740
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,15,April,2019,OC5742
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,15,April,2019,OC5737
DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000.0,15,April,2019,OC5745
JANATA DAL ( SECULAR ),1000000.0,15,April,2019,TL11222
JANATA DAL ( SECULAR ),1000000.0,15,April,2019,TL11224
JANATA DAL ( SECULAR ),1000000.0,15,April,2019,TL11221
JANATA DAL ( SECULAR ),1000000.0,15,April,2019,TL11225
JANATA DAL ( SECULAR ),1000000.0,15,April,2019,TL11223
JANATA DAL ( SECULAR ),1000000.0,15,April,2019,TL7528
JANATA DAL ( SECULAR ),1000000.0,15,April,2019,TL7530
JANATA DAL ( SECULAR ),1000000.0,15,April,2019,TL7526
JANATA DAL ( SECULAR ),1000000.0,15,April,2019,TL7524
JANATA DAL ( SECULAR ),1000000.0,15,April,2019,TL7531
JANATA DAL ( SECULAR ),1000000.0,15,April,2019,TL12038
JANATA DAL ( SECULAR ),1000000.0,15,April,2019,TL12045
JANATA DAL ( SECULAR ),1000000.0,15,April,2019,TL12041
JANATA DAL ( SECULAR ),1000000.0,15,April,2019,TL12036
JANATA DAL ( SECULAR ),1000000.0,15,April,2019,TL12043
JANATA DAL ( SECULAR ),1000000.0,15,April,2019,TL12040
JANATA DAL ( SECULAR ),1000000.0,15,April,2019,TL12042
JANATA DAL ( SECULAR ),1000000.0,15,April,2019,TL12037
JANATA DAL ( SECULAR ),1000000.0,15,April,2019,TL12035
JANATA DAL ( SECULAR ),1000000.0,15,April,2019,TL12039
JANATA DAL ( SECULAR ),1000000.0,15,April,2019,TL7529
JANATA DAL ( SECULAR ),1000000.0,15,April,2019,TL7527
JANATA DAL ( SECULAR ),1000000.0,15,April,2019,TL12033
JANATA DAL ( SECULAR ),1000000.0,15,April,2019,TL7525
JANATA DAL ( SECULAR ),1000000.0,15,April,2019,TL7532
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,1000000.0,15,April,2019,TL6856
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,1000000.0,15,April,2019,TL6854
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,1000000.0,15,April,2019,TL6858
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,1000000.0,15,April,2019,TL6862
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,1000000.0,15,April,2019,TL6860
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,1000000.0,15,April,2019,TL12420
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,1000000.0,15,April,2019,TL12436
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,1000000.0,15,April,2019,TL12440
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,1000000.0,15,April,2019,TL12432
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,1000000.0,15,April,2019,TL12438
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,1000000.0,15,April,2019,TL12444
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,1000000.0,15,April,2019,TL12448
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,1000000.0,15,April,2019,TL12446
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,1000000.0,15,April,2019,TL12434
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,1000000.0,15,April,2019,TL12442
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,15,April,2019,OC5863
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,15,April,2019,OC5865
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,15,April,2019,OC5867
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,15,April,2019,OC5869
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,15,April,2019,OC2792
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,15,April,2019,OC2796
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,15,April,2019,OC2794
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,15,April,2019,OC2608
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,15,April,2019,OC2610
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,15,April,2019,OC2601
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,15,April,2019,OC2605
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,15,April,2019,OC2607
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,15,April,2019,OC2616
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,15,April,2019,OC2609
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,15,April,2019,OC2593
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,15,April,2019,OC2592
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,15,April,2019,OC4537
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,15,April,2019,OC4535
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,15,April,2019,OC1351
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,15,April,2019,OC5156
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,15,April,2019,OC5157
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,15,April,2019,OC5160
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,15,April,2019,OC5155
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,15,April,2019,OC5141
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,15,April,2019,OC5153
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,15,April,2019,OC5158
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,15,April,2019,OC5152
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,15,April,2019,OC5159
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,15,April,2019,OC5154
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,15,April,2019,OC746
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,15,April,2019,OC748
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,15,April,2019,OC750
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,15,April,2019,OC2854
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,15,April,2019,TL12416
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,15,April,2019,TL12414
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,15,April,2019,TL12418
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,15,April,2019,TL12410
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,15,April,2019,TL12412
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,15,April,2019,TL778
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,15,April,2019,TL11233
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,15,April,2019,TL11232
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,15,April,2019,TL11235
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,15,April,2019,TL11234
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,15,April,2019,TL11209
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,15,April,2019,TL4213
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,15,April,2019,TL4221
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,15,April,2019,TL4219
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,15,April,2019,TL4203
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,15,April,2019,TL4201
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,15,April,2019,TL4211
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,15,April,2019,TL4217
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,15,April,2019,TL4227
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,15,April,2019,TL4223
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,15,April,2019,TL4209
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,15,April,2019,TL4225
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,15,April,2019,TL9406
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,15,April,2019,TL9435
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,15,April,2019,OL16627
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,15,April,2019,OL16623
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,15,April,2019,OL16629
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,15,April,2019,OL16625
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,15,April,2019,OL16631
SHIVSENA,10000000.0,15,April,2019,OC6666
SHIVSENA,1000000.0,15,April,2019,TL12957
SHIVSENA,1000000.0,15,April,2019,TL12965
SHIVSENA,1000000.0,15,April,2019,TL12848
