Name_of_the_Purchaser,Denominations,purchase_date,purchase_month,purchase_year,id
PAPPI REDDY                              KISHORE KUMAR REDDY,100000.0,15,Apr,2019,OL23689
PAPPI REDDY                              KISHORE KUMAR REDDY,100000.0,15,Apr,2019,OL23683
PAPPI REDDY                              KISHORE KUMAR REDDY,100000.0,15,Apr,2019,OL23688
PAPPI REDDY                              KISHORE KUMAR REDDY,100000.0,15,Apr,2019,OL23685
PEDDIREDDY RAMANJANEYA REDDY,100000.0,15,Apr,2019,OL23664
PEDDIREDDY RAMANJANEYA REDDY,100000.0,15,Apr,2019,OL23667
PEDDIREDDY RAMANJANEYA REDDY,100000.0,15,Apr,2019,OL23671
PEDDIREDDY RAMANJANEYA REDDY,100000.0,15,Apr,2019,OL23669
PEDDIREDDY RAMANJANEYA REDDY,100000.0,15,Apr,2019,OL23673
PREMCHAND GODHA,100000.0,15,Apr,2019,OL2187
PREMCHAND GODHA,100000.0,15,Apr,2019,OL2189
PREMCHAND GODHA,100000.0,15,Apr,2019,OL2151
PREMCHAND GODHA,100000.0,15,Apr,2019,OL2153
PREMCHAND GODHA,100000.0,15,Apr,2019,OL2159
PREMCHAND GODHA,100000.0,15,Apr,2019,OL2169
PREMCHAND GODHA,100000.0,15,Apr,2019,OL2175
PREMCHAND GODHA,100000.0,15,Apr,2019,OL2185
PREMCHAND GODHA,100000.0,15,Apr,2019,OL2191
PREMCHAND GODHA,100000.0,15,Apr,2019,OL2161
PREMCHAND GODHA,100000.0,15,Apr,2019,OL2171
PREMCHAND GODHA,100000.0,15,Apr,2019,OL2181
PREMCHAND GODHA,100000.0,15,Apr,2019,OL2157
PREMCHAND GODHA,100000.0,15,Apr,2019,OL2179
PREMCHAND GODHA,100000.0,15,Apr,2019,OL2163
PREMCHAND GODHA,100000.0,15,Apr,2019,OL2165
PREMCHAND GODHA,100000.0,15,Apr,2019,OL2167
PREMCHAND GODHA,100000.0,15,Apr,2019,OL2173
PREMCHAND GODHA,100000.0,15,Apr,2019,OL2183
PREMCHAND GODHA,100000.0,15,Apr,2019,OL2193
PREMCHAND GODHA,100000.0,15,Apr,2019,OL2155
PREMCHAND GODHA,100000.0,15,Apr,2019,OL2177
PRL DEVELOPERS PRIVATE LIMITED,10000000.0,15,Apr,2019,OC7096
PRL DEVELOPERS PRIVATE LIMITED,10000000.0,15,Apr,2019,OC7084
PRL DEVELOPERS PRIVATE LIMITED,10000000.0,15,Apr,2019,OC7086
PRL DEVELOPERS PRIVATE LIMITED,10000000.0,15,Apr,2019,OC7104
PRL DEVELOPERS PRIVATE LIMITED,10000000.0,15,Apr,2019,OC7088
PRL DEVELOPERS PRIVATE LIMITED,10000000.0,15,Apr,2019,OC7106
PRL DEVELOPERS PRIVATE LIMITED,10000000.0,15,Apr,2019,OC7072
PRL DEVELOPERS PRIVATE LIMITED,10000000.0,15,Apr,2019,OC7080
PRL DEVELOPERS PRIVATE LIMITED,10000000.0,15,Apr,2019,OC7092
PRL DEVELOPERS PRIVATE LIMITED,10000000.0,15,Apr,2019,OC7108
PRL DEVELOPERS PRIVATE LIMITED,10000000.0,15,Apr,2019,OC7102
PRL DEVELOPERS PRIVATE LIMITED,10000000.0,15,Apr,2019,OC7076
PRL DEVELOPERS PRIVATE LIMITED,10000000.0,15,Apr,2019,OC7094
PRL DEVELOPERS PRIVATE LIMITED,10000000.0,15,Apr,2019,OC7098
PRL DEVELOPERS PRIVATE LIMITED,10000000.0,15,Apr,2019,OC7074
PRL DEVELOPERS PRIVATE LIMITED,10000000.0,15,Apr,2019,OC7110
PRL DEVELOPERS PRIVATE LIMITED,10000000.0,15,Apr,2019,OC7078
PRL DEVELOPERS PRIVATE LIMITED,10000000.0,15,Apr,2019,OC7082
PRL DEVELOPERS PRIVATE LIMITED,10000000.0,15,Apr,2019,OC7100
PRL DEVELOPERS PRIVATE LIMITED,10000000.0,15,Apr,2019,OC7090
RAVINDER AGARWAL,100000.0,15,Apr,2019,OL23648
RAVINDER AGARWAL,100000.0,15,Apr,2019,OL23652
RAVINDER AGARWAL,100000.0,15,Apr,2019,OL23656
RAVINDER AGARWAL,100000.0,15,Apr,2019,OL23660
RAVINDER AGARWAL,100000.0,15,Apr,2019,OL23662
RAVINDER AGARWAL,100000.0,15,Apr,2019,OL23654
RAVINDER AGARWAL,100000.0,15,Apr,2019,OL23650
RAVINDER AGARWAL,100000.0,15,Apr,2019,OL23658
SANGIREDDY THIRUPATHI REDDY,100000.0,15,Apr,2019,OL23666
SANGIREDDY THIRUPATHI REDDY,100000.0,15,Apr,2019,OL23665
SANGIREDDY THIRUPATHI REDDY,100000.0,15,Apr,2019,OL23663
SANGIREDDY THIRUPATHI REDDY,100000.0,15,Apr,2019,OL23659
SANGIREDDY THIRUPATHI REDDY,100000.0,15,Apr,2019,OL23661
SHAHAB RIZVI,1000000.0,15,Apr,2019,TL10910
SHANKARANARAYANA CONSTRUCTIONS PVT,10000000.0,15,Apr,2019,OC1022
SHANKARANARAYANA CONSTRUCTIONS PVT,10000000.0,15,Apr,2019,OC1023
SHANKARANARAYANA CONSTRUCTIONS PVT,10000000.0,15,Apr,2019,OC1020
SHANKARANARAYANA CONSTRUCTIONS PVT,10000000.0,15,Apr,2019,OC1021
SHANKARANARAYANA CONSTRUCTIONS PVT,10000000.0,15,Apr,2019,OC1024
SRI KRISHNA INFRAASTRUCTURES,10000000.0,15,Apr,2019,OC5393
SRI KRISHNA INFRAASTRUCTURES,10000000.0,15,Apr,2019,OC5391
SUN PHARMA LABORATORIES LIMTED,10000000.0,15,Apr,2019,OC7077
SUN PHARMA LABORATORIES LIMTED,10000000.0,15,Apr,2019,OC7093
SUN PHARMA LABORATORIES LIMTED,10000000.0,15,Apr,2019,OC7097
SUN PHARMA LABORATORIES LIMTED,10000000.0,15,Apr,2019,OC7073
SUN PHARMA LABORATORIES LIMTED,10000000.0,15,Apr,2019,OC7099
SUN PHARMA LABORATORIES LIMTED,10000000.0,15,Apr,2019,OC7089
SUN PHARMA LABORATORIES LIMTED,10000000.0,15,Apr,2019,OC7103
SUN PHARMA LABORATORIES LIMTED,10000000.0,15,Apr,2019,OC7105
SUN PHARMA LABORATORIES LIMTED,10000000.0,15,Apr,2019,OC7095
SUN PHARMA LABORATORIES LIMTED,10000000.0,15,Apr,2019,OC7111
SUN PHARMA LABORATORIES LIMTED,10000000.0,15,Apr,2019,OC7107
SUN PHARMA LABORATORIES LIMTED,10000000.0,15,Apr,2019,OC7075
SUN PHARMA LABORATORIES LIMTED,10000000.0,15,Apr,2019,OC7109
SUN PHARMA LABORATORIES LIMTED,10000000.0,15,Apr,2019,OC7081
SUN PHARMA LABORATORIES LIMTED,10000000.0,15,Apr,2019,OC7085
SUN PHARMA LABORATORIES LIMTED,10000000.0,15,Apr,2019,OC7087
SUN PHARMA LABORATORIES LIMTED,10000000.0,15,Apr,2019,OC7083
SUN PHARMA LABORATORIES LIMTED,10000000.0,15,Apr,2019,OC7079
SUN PHARMA LABORATORIES LIMTED,10000000.0,15,Apr,2019,OC7091
SUN PHARMA LABORATORIES LIMTED,10000000.0,15,Apr,2019,OC7101
SUN PHARMA LABORATORIES LTD,10000000.0,15,Apr,2019,OC5260
SUN PHARMA LABORATORIES LTD,1000000.0,15,Apr,2019,TL10921
SUN PHARMA LABORATORIES LTD,1000000.0,15,Apr,2019,TL10918
SUN PHARMA LABORATORIES LTD,1000000.0,15,Apr,2019,TL10920
SUN PHARMA LABORATORIES LTD,1000000.0,15,Apr,2019,TL10917
SUN PHARMA LABORATORIES LTD,1000000.0,15,Apr,2019,TL10919
SWAPNA CHENNAVARAM,100000.0,15,Apr,2019,OL23642
SWAPNA CHENNAVARAM,100000.0,15,Apr,2019,OL23649
SWAPNA CHENNAVARAM,100000.0,15,Apr,2019,OL23644
SWAPNA CHENNAVARAM,100000.0,15,Apr,2019,OL23647
SWAPNA CHENNAVARAM,100000.0,15,Apr,2019,OL23646
UTKAL ALUMINA INTERNATIONAL LIMITED,1000000.0,15,Apr,2019,TL12858
UTKAL ALUMINA INTERNATIONAL LIMITED,1000000.0,15,Apr,2019,TL12856
VARDHMAN TEXTILES LTD,1000000.0,15,Apr,2019,TL1043
VARDHMAN TEXTILES LTD,1000000.0,15,Apr,2019,TL1046
VARDHMAN TEXTILES LTD,100000.0,15,Apr,2019,OL25107
VARDHMAN TEXTILES LTD,100000.0,15,Apr,2019,OL25101
VARDHMAN TEXTILES LTD,100000.0,15,Apr,2019,OL25111
VARDHMAN TEXTILES LTD,100000.0,15,Apr,2019,OL25115
VARDHMAN TEXTILES LTD,100000.0,15,Apr,2019,OL25103
VASSUDEVA DEMPO FAMILY PRIVATE TRUST,100000.0,15,Apr,2019,OL13886
VASSUDEVA DEMPO FAMILY PRIVATE TRUST,100000.0,15,Apr,2019,OL13882
VASSUDEVA DEMPO FAMILY PRIVATE TRUST,100000.0,15,Apr,2019,OL13884
VASSUDEVA DEMPO FAMILY PRIVATE TRUST,100000.0,15,Apr,2019,OL13888
VASSUDEVA DEMPO FAMILY PRIVATE TRUST,100000.0,15,Apr,2019,OL13890
VINAY AGARWAL,100000.0,15,Apr,2019,OL23684
VINAY AGARWAL,100000.0,15,Apr,2019,OL23679
VINAY AGARWAL,100000.0,15,Apr,2019,OL23676
VINAY AGARWAL,100000.0,15,Apr,2019,OL23686
VINAY AGARWAL,100000.0,15,Apr,2019,OL23682
VINAY AGARWAL,100000.0,15,Apr,2019,OL23680
VINAY AGARWAL,100000.0,15,Apr,2019,OL23678
VINAY AGARWAL,100000.0,15,Apr,2019,OL23681
VINAY AGARWAL,100000.0,15,Apr,2019,OL23674
BELLWEY INTERNATIONAL CO,1000000.0,16,Apr,2019,TL10995
BELLWEY INTERNATIONAL CO,1000000.0,16,Apr,2019,TL10994
BELLWEY INTERNATIONAL CO,1000000.0,16,Apr,2019,TL10992
BELLWEY INTERNATIONAL CO,1000000.0,16,Apr,2019,TL10991
BELLWEY INTERNATIONAL CO,1000000.0,16,Apr,2019,TL10993
CAVALIER TRANSPORTERS PRIVATE LIMITED,1000000.0,16,Apr,2019,TL10973
CAVALIER TRANSPORTERS PRIVATE LIMITED,1000000.0,16,Apr,2019,TL10975
CAVALIER TRANSPORTERS PRIVATE LIMITED,1000000.0,16,Apr,2019,TL10976
CAVALIER TRANSPORTERS PRIVATE LIMITED,1000000.0,16,Apr,2019,TL10979
CAVALIER TRANSPORTERS PRIVATE LIMITED,1000000.0,16,Apr,2019,TL10977
CAVALIER TRANSPORTERS PRIVATE LIMITED,1000000.0,16,Apr,2019,TL10978
CAVALIER TRANSPORTERS PRIVATE LIMITED,1000000.0,16,Apr,2019,TL10972
CAVALIER TRANSPORTERS PRIVATE LIMITED,1000000.0,16,Apr,2019,TL10974
CAVALIER TRANSPORTERS PRIVATE LIMITED,100000.0,16,Apr,2019,OL3186
CAVALIER TRANSPORTERS PRIVATE LIMITED,100000.0,16,Apr,2019,OL3188
CAVALIER TRANSPORTERS PRIVATE LIMITED,100000.0,16,Apr,2019,OL3189
CAVALIER TRANSPORTERS PRIVATE LIMITED,100000.0,16,Apr,2019,OL3185
CAVALIER TRANSPORTERS PRIVATE LIMITED,100000.0,16,Apr,2019,OL3187
IDEAL REAL ESTATES PRIVATE LIMITED,10000000.0,16,Apr,2019,OC6311
JAI SUSPENSION SYSTEMS LLP,1000000.0,16,Apr,2019,TL10957
JAI SUSPENSION SYSTEMS LLP,1000000.0,16,Apr,2019,TL10960
JAI SUSPENSION SYSTEMS LLP,1000000.0,16,Apr,2019,TL10959
JAI SUSPENSION SYSTEMS LLP,1000000.0,16,Apr,2019,TL10938
JAI SUSPENSION SYSTEMS LLP,1000000.0,16,Apr,2019,TL10958
JUBILANT LIFE SCIENCES LIMITED,10000000.0,16,Apr,2019,OC6408
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC4636
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6303
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6335
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6345
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6324
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC4633
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6327
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6322
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6329
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6315
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6347
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6338
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6326
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6314
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6348
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6319
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6302
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6334
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6305
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6336
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6349
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC4615
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6266
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6332
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC4634
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6313
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6341
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6333
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6340
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6309
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6331
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC4635
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6304
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6310
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6339
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6344
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6350
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6337
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6306
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6318
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6343
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6307
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6346
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6323
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6342
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6317
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6290
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6301
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6320
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6328
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6330
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6308
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6325
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6312
KEVENTER FOODPARK INFRA LIMITED,10000000.0,16,Apr,2019,OC6316
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12938
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12884
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12976
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12946
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12920
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12972
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12936
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12954
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12980
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12926
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12928
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12892
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12924
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12966
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12898
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12916
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12890
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12978
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12984
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12930
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12952
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12960
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12932
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12948
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12888
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12900
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12918
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12944
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12956
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12906
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12970
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12914
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12962
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12974
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12982
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12942
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12910
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12964
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12894
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12908
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12912
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12886
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12934
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12968
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12958
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12922
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12940
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12950
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12986
KEYSTONE REALTORS PVT LTD,1000000.0,16,Apr,2019,TL12896
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,16,Apr,2019,OC5517
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,16,Apr,2019,OC5521
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,16,Apr,2019,OC5316
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,16,Apr,2019,OC5312
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,16,Apr,2019,OC5523
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,16,Apr,2019,OC5313
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,16,Apr,2019,OC5525
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,16,Apr,2019,OC5311
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,16,Apr,2019,OC5519
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,16,Apr,2019,OC5319
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,16,Apr,2019,OC5315
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,16,Apr,2019,OC5318
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,16,Apr,2019,OC5515
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,16,Apr,2019,OC5314
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,16,Apr,2019,OC5380
MODERN ROAD MAKERS PVT LTD,10000000.0,16,Apr,2019,OC7123
MODERN ROAD MAKERS PVT LTD,10000000.0,16,Apr,2019,OC7127
MODERN ROAD MAKERS PVT LTD,10000000.0,16,Apr,2019,OC7125
MUTHOOT FINANCE LTD,1000000.0,16,Apr,2019,TL10940
MUTHOOT FINANCE LTD,1000000.0,16,Apr,2019,TL10964
MUTHOOT FINANCE LTD,1000000.0,16,Apr,2019,TL10963
MUTHOOT FINANCE LTD,1000000.0,16,Apr,2019,TL10981
MUTHOOT FINANCE LTD,1000000.0,16,Apr,2019,TL10939
MUTHOOT FINANCE LTD,1000000.0,16,Apr,2019,TL10967
MUTHOOT FINANCE LTD,1000000.0,16,Apr,2019,TL10947
MUTHOOT FINANCE LTD,1000000.0,16,Apr,2019,TL10965
MUTHOOT FINANCE LTD,1000000.0,16,Apr,2019,TL10962
MUTHOOT FINANCE LTD,1000000.0,16,Apr,2019,TL10946
MUTHOOT FINANCE LTD,1000000.0,16,Apr,2019,TL10980
MUTHOOT FINANCE LTD,1000000.0,16,Apr,2019,TL10943
MUTHOOT FINANCE LTD,1000000.0,16,Apr,2019,TL10970
MUTHOOT FINANCE LTD,1000000.0,16,Apr,2019,TL10961
MUTHOOT FINANCE LTD,1000000.0,16,Apr,2019,TL10985
MUTHOOT FINANCE LTD,1000000.0,16,Apr,2019,TL10944
MUTHOOT FINANCE LTD,1000000.0,16,Apr,2019,TL10949
MUTHOOT FINANCE LTD,1000000.0,16,Apr,2019,TL10941
MUTHOOT FINANCE LTD,1000000.0,16,Apr,2019,TL10942
MUTHOOT FINANCE LTD,1000000.0,16,Apr,2019,TL10950
MUTHOOT FINANCE LTD,1000000.0,16,Apr,2019,TL10966
MUTHOOT FINANCE LTD,1000000.0,16,Apr,2019,TL10969
MUTHOOT FINANCE LTD,1000000.0,16,Apr,2019,TL10984
MUTHOOT FINANCE LTD,1000000.0,16,Apr,2019,TL10968
MUTHOOT FINANCE LTD,1000000.0,16,Apr,2019,TL10982
MUTHOOT FINANCE LTD,1000000.0,16,Apr,2019,TL10945
MUTHOOT FINANCE LTD,1000000.0,16,Apr,2019,TL10987
MUTHOOT FINANCE LTD,1000000.0,16,Apr,2019,TL10986
MUTHOOT FINANCE LTD,1000000.0,16,Apr,2019,TL10983
MUTHOOT FINANCE LTD,1000000.0,16,Apr,2019,TL10948
OMKAR REALTORS PROJECTS PVT LTD,10000000.0,16,Apr,2019,OC7117
OMKAR REALTORS PROJECTS PVT LTD,10000000.0,16,Apr,2019,OC7113
OMKAR REALTORS PROJECTS PVT LTD,10000000.0,16,Apr,2019,OC7115
OMKAR REALTORS PROJECTS PVT LTD,10000000.0,16,Apr,2019,OC7119
P SHIVA SHANKAR REDDY,100000.0,16,Apr,2019,OL18797
P SHIVA SHANKAR REDDY,100000.0,16,Apr,2019,OL18795
P SHIVA SHANKAR REDDY,100000.0,16,Apr,2019,OL18787
P SHIVA SHANKAR REDDY,100000.0,16,Apr,2019,OL18789
PEGASUS PROPERTIES PVT LTD,10000000.0,16,Apr,2019,OC7122
PEGASUS PROPERTIES PVT LTD,10000000.0,16,Apr,2019,OC7116
PEGASUS PROPERTIES PVT LTD,10000000.0,16,Apr,2019,OC7130
PEGASUS PROPERTIES PVT LTD,10000000.0,16,Apr,2019,OC7126
PEGASUS PROPERTIES PVT LTD,10000000.0,16,Apr,2019,OC7124
PEGASUS PROPERTIES PVT LTD,10000000.0,16,Apr,2019,OC7114
PEGASUS PROPERTIES PVT LTD,10000000.0,16,Apr,2019,OC7128
PEGASUS PROPERTIES PVT LTD,10000000.0,16,Apr,2019,OC7118
PEGASUS PROPERTIES PVT LTD,10000000.0,16,Apr,2019,OC7120
PEGASUS PROPERTIES PVT LTD,1000000.0,16,Apr,2019,TL12981
PEGASUS PROPERTIES PVT LTD,1000000.0,16,Apr,2019,TL12995
PEGASUS PROPERTIES PVT LTD,1000000.0,16,Apr,2019,TL12985
PEGASUS PROPERTIES PVT LTD,1000000.0,16,Apr,2019,TL12997
PEGASUS PROPERTIES PVT LTD,1000000.0,16,Apr,2019,TL12989
PEGASUS PROPERTIES PVT LTD,1000000.0,16,Apr,2019,TL12999
PEGASUS PROPERTIES PVT LTD,1000000.0,16,Apr,2019,TL12991
PEGASUS PROPERTIES PVT LTD,1000000.0,16,Apr,2019,TL12993
PEGASUS PROPERTIES PVT LTD,1000000.0,16,Apr,2019,TL12983
PEGASUS PROPERTIES PVT LTD,1000000.0,16,Apr,2019,TL12987
POLINA GANESWARARAO,100000.0,16,Apr,2019,OL23690
POLINA GANESWARARAO,100000.0,16,Apr,2019,OL23692
POLINA GANESWARARAO,100000.0,16,Apr,2019,OL23698
POLINA GANESWARARAO,100000.0,16,Apr,2019,OL23696
PRIME SALES CORPORATION,1000000.0,16,Apr,2019,TL10988
PRIME SALES CORPORATION,1000000.0,16,Apr,2019,TL10989
PRIME SALES CORPORATION,1000000.0,16,Apr,2019,TL10990
PRIME SALES CORPORATION,100000.0,16,Apr,2019,OL3166
PRIME SALES CORPORATION,100000.0,16,Apr,2019,OL3165
PRIME SALES CORPORATION,100000.0,16,Apr,2019,OL3163
PRIME SALES CORPORATION,100000.0,16,Apr,2019,OL3164
PRIME SALES CORPORATION,100000.0,16,Apr,2019,OL3162
QUALITY MAINTENANCE VENTURE LTD,1000000.0,16,Apr,2019,TL11566
QUALITY MAINTENANCE VENTURE LTD,1000000.0,16,Apr,2019,TL11562
QUALITY MAINTENANCE VENTURE LTD,1000000.0,16,Apr,2019,TL11567
QUALITY MAINTENANCE VENTURE LTD,1000000.0,16,Apr,2019,TL11565
QUALITY MAINTENANCE VENTURE LTD,1000000.0,16,Apr,2019,TL11568
RAIPUR BOTLING COMPANY,1000.0,16,Apr,2019,OT59501
S R C CHEMICALS PVT LTD,10000000.0,16,Apr,2019,OC7121
SANJAY JAIN,1000000.0,16,Apr,2019,TL10971
SDS LOGISTICS PRIVATE LIMITED,1000000.0,16,Apr,2019,TL10996
